Time stamp,X-axis reading,Y-axis reading,Z-axis reading,labels
25841,1907,2388,1991,7
25842,1921,2397,2025,3
25843,1892,2309,2047,4
25844,1888,2264,2058,4
25845,1979,2357,2151,1
25846,1965,2382,2118,1
25847,1881,2375,1976,7
25848,1891,2384,2003,7
25849,1958,2377,2106,1
25850,1895,2387,2003,7
25851,1975,2361,2143,1
25852,1909,2385,1980,7
25853,1893,2379,2014,7
25854,1883,2384,1982,3
25855,1895,2388,1994,3
25856,1930,2389,1984,7
25857,1899,2394,2044,3
25858,1904,2384,1973,7
25859,1904,2383,2004,3
25860,1892,2334,2052,4
25861,1882,2400,2018,7
25862,1967,2375,2127,1
25863,1957,2375,2104,1
25864,1880,2299,2009,4
25865,1909,2387,1988,7
25866,1864,2379,2007,7
25867,1900,2384,1981,7
25868,1955,2378,2091,1
25869,1880,2522,1965,4
25870,1958,2385,2134,1
25871,1911,2381,1983,7
25872,1999,2398,2041,1
25873,1936,2339,2082,7
25874,1859,2364,1964,7
25875,1953,2391,2107,1
25876,1890,2379,1983,7
25877,1951,2350,2016,5
25878,1884,2383,1988,7
25879,1958,2376,2122,1
25880,1903,2366,2025,7
25881,1878,2380,1992,7
25882,1881,2380,1985,3
25883,1910,2382,1992,7
25884,1903,2387,1982,7
25885,1954,2380,2112,1
25886,1893,2323,1995,4
25887,1975,2367,2105,1
25888,1874,2360,2034,6
25889,1903,2385,1977,7
25890,1882,2286,2009,4
25891,1903,2387,1991,7
25892,1909,2388,1991,7
25893,1874,2381,1987,3
25894,1920,2602,2109,4
25895,1898,2379,1964,7
25896,1927,2375,2095,7
25897,1903,2381,1969,7
25898,1875,2387,2060,7
25899,1871,2370,1968,6
25900,1876,2355,1974,6
25901,1881,2322,2003,4
25902,1899,2389,2002,7
25903,1900,2388,1987,7
25904,1893,2284,2056,4
25905,1902,2387,1996,7
25906,1880,2376,1977,7
25907,1899,2391,1999,3
25908,1905,2381,1984,7
25909,1888,2405,2006,4
25910,1955,2401,2092,7
25911,1840,2555,2109,6
25912,1822,2530,2152,4
25913,1952,2377,2110,1
25914,1901,2396,2061,7
25915,1959,2378,2110,1
25916,1900,2291,2002,4
25917,1967,2372,2115,1
25918,1904,2386,2007,3
25919,1901,2385,1980,7
25920,1970,2383,2110,1
25921,1957,2378,2093,1
25922,1959,2379,2109,1
25923,1989,2362,2147,1
25924,1906,2384,1992,7
25925,1812,2393,1989,4
25926,1836,2565,2089,4
25927,1897,2379,2001,7
25928,1877,2378,1983,6
25929,1898,2386,2033,7
25930,1883,2384,1997,7
25931,1920,2379,2063,7
25932,1883,2365,1991,7
25933,1870,2375,1990,7
25934,1974,2370,2119,1
25935,1873,2375,2072,7
25936,1899,2379,1967,7
25937,1907,2387,1974,7
25938,1930,2384,1973,7
25939,1964,2368,2136,1
25940,1905,2286,2078,4
25941,1972,2379,2123,1
25942,1913,2389,1995,7
25943,1907,2385,2056,7
25944,1909,2385,1971,7
25945,1913,2387,1983,7
25946,1912,2381,1990,7
25947,1892,2387,1996,7
25948,1881,2234,2008,4
25949,1877,2376,1968,7
25950,1926,2358,2125,2
25951,1898,2389,2006,7
25952,1981,2369,2127,1
25953,1870,2296,2033,4
25954,1918,2382,1994,7
25955,1877,2372,1992,7
25956,1891,2372,2091,7
25957,1966,2377,2113,1
25958,1851,2359,2021,3
25959,1835,2496,2095,4
25960,1880,2381,2012,7
25961,1897,2380,1970,7
25962,1843,2392,2046,4
25963,1971,2364,2132,1
25964,1842,2386,2098,4
25965,1890,2343,2031,4
25966,1918,2387,1978,7
25967,1830,2595,2073,4
25968,1915,2393,1997,7
25969,1971,2377,2117,1
25970,1923,2387,1998,6
25971,1873,2375,2002,7
25972,1929,2389,1999,7
25973,1882,2380,2049,7
25974,1898,2251,2017,6
25975,1916,2275,2022,4
25976,1892,2383,1988,3
25977,1900,2384,2004,7
25978,1883,2385,1990,3
25979,1881,2422,2075,5
25980,1925,2390,2064,7
25981,1990,2321,2109,4
25982,1879,2329,2109,4
25983,1969,2380,2118,1
25984,1815,2440,2004,4
25985,1894,2377,1980,7
25986,1951,2385,2111,1
25987,1981,2361,2147,1
25988,1912,2387,2076,7
25989,1956,2375,2113,1
25990,1920,2263,1989,4
25991,1971,2369,2126,1
25992,1902,2387,1986,7
25993,1873,2381,1994,7
25994,1971,2383,2119,1
25995,1877,2381,2012,7
25996,1911,2384,1984,7
25997,1969,2376,2117,1
25998,1904,2386,1991,7
25999,1898,2386,1994,7
26000,1879,2383,1988,3
26001,1900,2387,1987,7
26002,1904,2384,1987,7
26003,1907,2397,2081,7
26004,1892,2382,2022,7
26005,1856,2386,1993,7
26006,1901,2385,2006,7
26007,1971,2377,2121,1
26008,1974,2375,2113,1
26009,1876,2375,1971,7
26010,1895,2375,2030,7
26011,1893,2383,2005,7
26012,1966,2380,2115,1
26013,1811,2381,2071,1
26014,1886,2385,2000,7
26015,1908,2385,1967,7
26016,1883,2378,1989,3
26017,1904,2314,1948,6
26018,1924,2385,2050,7
26019,1841,2446,2054,4
26020,1905,2369,2082,7
26021,1913,2265,2059,4
26022,1923,2385,1999,7
26023,1969,2374,2123,1
26024,1883,2374,2067,7
26025,1902,2388,1994,7
26026,1896,2383,1965,7
26027,1900,2389,2008,7
26028,1965,2377,2115,1
26029,1868,2354,2031,4
26030,1935,2390,1971,7
26031,1967,2371,2141,1
26032,1897,2379,2058,7
26033,1954,2367,2120,1
26034,1900,2388,2029,3
26035,1900,2385,2029,3
26036,1890,2384,2063,7
26037,1835,2401,2102,4
26038,1890,2384,1988,4
26039,1906,2390,1991,7
26040,1960,2390,2061,7
26041,1903,2394,1989,7
26042,1898,2354,2050,4
26043,1843,2415,2026,5
26044,1915,2380,2064,7
26045,1962,2378,2119,1
26046,1871,2376,2001,7
26047,1872,2379,2006,7
26048,1865,2377,1996,7
26049,1950,2423,2100,4
26050,1890,2530,2005,4
26051,1979,2375,2129,1
26052,1880,2379,1988,7
26053,1886,2374,1984,7
26054,1886,2379,1984,7
26055,1921,2426,2099,4
26056,1906,2337,2022,4
26057,1970,2375,2116,1
26058,1907,2387,1988,7
26059,1881,2368,2062,7
26060,1966,2380,2112,1
26061,1880,2388,1995,7
26062,1959,2375,2110,1
26063,1859,2321,2145,1
26064,1870,2383,2012,7
26065,1913,2375,1985,7
26066,1902,2385,2023,4
26067,1897,2381,2007,7
26068,1896,2385,1996,7
26069,1916,2414,2025,7
26070,1959,2381,2092,1
26071,1907,2386,1992,7
26072,1950,2373,2114,1
26073,1933,2347,2107,7
26074,1907,2382,1970,7
26075,1876,2307,2047,4
26076,1901,2381,1969,7
26077,1899,2383,1968,7
26078,1887,2307,2041,4
26079,1943,2418,2092,4
26080,1877,2372,2062,7
26081,1899,2385,1966,7
26082,1912,2316,2043,4
26083,1907,2381,1964,7
26084,1901,2387,2019,7
26085,1893,2383,1991,7
26086,1951,2386,2005,7
26087,1979,2360,2156,1
26088,1914,2387,1991,7
26089,1835,2399,2079,4
26090,1871,2375,2004,7
26091,1914,2396,1984,7
26092,1872,2374,2084,1
26093,1885,2379,1996,7
26094,1962,2379,2118,1
26095,1799,2618,2171,5
26096,1893,2383,1967,7
26097,1909,2385,1982,7
26098,1839,2457,2027,4
26099,1849,2389,2103,5
26100,1906,2390,2004,7
26101,1907,2384,1974,7
26102,1904,2386,1991,7
26103,1907,2381,1990,7
26104,1919,2386,2053,7
26105,1977,2362,2150,1
26106,1909,2388,1983,7
26107,1964,2375,2127,1
26108,1971,2379,2120,1
26109,1885,2407,2117,4
26110,1931,2391,2041,1
26111,1969,2374,2126,1
26112,1906,2352,2046,4
26113,1974,2378,2132,1
26114,1895,2346,1991,7
26115,1962,2369,2121,1
26116,1948,2371,2132,7
26117,1900,2383,1986,7
26118,1937,2393,2060,2
26119,1955,2378,2115,1
26120,1881,2381,1991,7
26121,1899,2383,1968,7
26122,1967,2375,2119,1
26123,1906,2383,1982,7
26124,1791,2490,2054,4
26125,1897,2321,2005,4
26126,1874,2377,2008,7
26127,1850,2387,1970,7
26128,1912,2384,1974,7
26129,1911,2378,1955,7
26130,1903,2389,1997,7
26131,1921,2269,2011,4
26132,1892,2384,2010,7
26133,1879,2321,2062,4
26134,1979,2373,2145,1
26135,1913,2386,2021,7
26136,1957,2379,2093,1
26137,1839,2321,2061,4
26138,1873,2378,1966,7
26139,1771,2476,2010,4
26140,1963,2372,2105,1
26141,1887,2372,2002,7
26142,1976,2367,2119,1
26143,1887,2377,2003,7
26144,1917,2388,1992,7
26145,1900,2383,1980,7
26146,1960,2377,2113,1
26147,1954,2369,2113,1
26148,1886,2383,2004,7
26149,1828,2586,2072,4
26150,1866,2374,2050,7
26151,1870,2401,2032,4
26152,1874,2380,1985,7
26153,1863,2602,2067,6
26154,1899,2367,2106,7
26155,1903,2386,1996,7
26156,1902,2391,2000,7
26157,1898,2386,2071,7
26158,1905,2384,1999,7
26159,1882,2391,2027,7
26160,1901,2385,1999,7
26161,1871,2302,2011,4
26162,1935,2380,2107,1
26163,1906,2385,2012,7
26164,1953,2379,2110,1
26165,1892,2382,1993,7
26166,1904,2381,2039,3
26167,1923,2245,2052,4
26168,1882,2386,1994,3
26169,1883,2359,2026,7
26170,1908,2385,1970,7
26171,1921,2378,2106,7
26172,1914,2364,2098,7
26173,1879,2376,1981,7
26174,1948,2535,2022,3
26175,1956,2346,2030,5
26176,1794,2513,2035,4
26177,1888,2386,1972,7
26178,1896,2385,2030,4
26179,1911,2387,1982,7
26180,1891,2381,2008,7
26181,1930,2395,1974,7
26182,1842,2470,2131,5
26183,1923,2391,2048,7
26184,1908,2386,1986,7
26185,1885,2348,2008,2
26186,1911,2385,2011,7
26187,1971,2384,2118,1
26188,1897,2385,1993,7
26189,1888,2380,2008,7
26190,1955,2377,2095,1
26191,1966,2381,2094,1
26192,1907,2387,2000,7
26193,1941,2328,2006,4
26194,1900,2395,1985,3
26195,1901,2381,1961,7
26196,1917,2374,2111,7
26197,1950,2382,2097,1
26198,1982,2376,2125,1
26199,1829,2487,2182,4
26200,1949,2372,2150,7
26201,1914,2388,1969,7
26202,1899,2390,2012,7
26203,1966,2378,2121,1
26204,1911,2387,1982,7
26205,1912,2378,1989,7
26206,1928,2379,2108,7
26207,1974,2375,2120,1
26208,1783,2450,2034,4
26209,1980,2372,2131,1
26210,1898,2392,2010,3
26211,1873,2378,1962,7
26212,1882,2384,1992,7
26213,1936,2362,2019,4
26214,1985,2375,2123,1
26215,1895,2318,2010,4
26216,1868,2382,1993,7
26217,1878,2557,2025,4
26218,1942,2396,2114,4
26219,1986,2363,2107,1
26220,1969,2376,2127,1
26221,1895,2384,2023,4
26222,1914,2387,1997,7
26223,1846,2380,2048,7
26224,1895,2382,1973,7
26225,1904,2383,1978,7
26226,1877,2377,1988,7
26227,1908,2381,1970,7
26228,1882,2384,1994,3
26229,1921,2390,1989,7
26230,1922,2375,2118,7
26231,1902,2385,1974,7
26232,1873,2379,2000,7
26233,1885,2310,2104,4
26234,1960,2378,2113,1
26235,1881,2393,2074,7
26236,1882,2379,2069,7
26237,1883,2381,1994,7
26238,1909,2385,1982,7
26239,1884,2379,1989,7
26240,1894,2422,2007,4
26241,1875,2327,2003,4
26242,1873,2380,2001,7
26243,1905,2390,1986,7
26244,1909,2382,1989,7
26245,1970,2373,2127,1
26246,1946,2380,2043,7
26247,1915,2383,1975,7
26248,1893,2387,1997,7
26249,1930,2389,1987,7
26250,1910,2385,1982,7
26251,1903,2381,1985,7
26252,1899,2384,1983,7
26253,1891,2380,1999,7
26254,1921,2376,2084,7
26255,1806,2399,2049,4
26256,1860,2374,2051,7
26257,1835,2672,2033,4
26258,1968,2378,2117,1
26259,1872,2379,1979,3
26260,1964,2375,2110,1
26261,1963,2383,2105,1
26262,1967,2374,2120,1
26263,1885,2382,2005,7
26264,1877,2381,1995,7
26265,1885,2375,2080,7
26266,1916,2393,2059,7
26267,1911,2386,1990,7
26268,1870,2385,2000,7
26269,1903,2388,1992,7
26270,1879,2375,1976,7
26271,1981,2365,2120,1
26272,1970,2374,2117,1
26273,1924,2381,2070,7
26274,1960,2371,2108,1
26275,1901,2386,2006,7
26276,1961,2376,2115,1
26277,1976,2380,2116,1
26278,1901,2384,2012,3
26279,1867,2381,2003,7
26280,1921,2388,2046,7
26281,1890,2285,2043,4
26282,1905,2386,1983,7
26283,1874,2379,1996,7
26284,1923,2384,2051,7
26285,1903,2384,1972,7
26286,1979,2356,2147,1
26287,1870,2318,2035,4
26288,1893,2379,2001,3
26289,1953,2378,2107,1
26290,1949,2385,2066,7
26291,1863,2333,2086,4
26292,1940,2384,2031,7
26293,1942,2475,2160,5
26294,1906,2389,2032,7
26295,1897,2379,2081,7
26296,1971,2373,2125,1
26297,1912,2388,1995,7
26298,1978,2373,2122,1
26299,1917,2389,2004,7
26300,1890,2380,2007,3
26301,1906,2385,1974,7
26302,1916,2390,2019,7
26303,1959,2377,2112,1
26304,1906,2381,1983,7
26305,1907,2387,1991,7
26306,1907,2389,2046,3
26307,1927,2385,1995,7
26308,1970,2369,2132,1
26309,1963,2370,2131,1
26310,1911,2385,1999,7
26311,1925,2282,2049,4
26312,1903,2383,2009,7
26313,1926,2376,1974,7
26314,1867,2573,2283,5
26315,1888,2261,2025,4
26316,1918,2368,2125,7
26317,1897,2365,2079,4
26318,1831,2414,2002,6
26319,1954,2377,2106,1
26320,1814,2572,2009,4
26321,1895,2434,2143,4
26322,1956,2378,2107,1
26323,1866,2373,1997,7
26324,1851,2290,2103,4
26325,1899,2435,1963,5
26326,1893,2383,2048,7
26327,1885,2379,1992,7
26328,1893,2385,2005,3
26329,1970,2373,2118,1
26330,1875,2375,1969,7
26331,1908,2389,1988,7
26332,1905,2383,1989,7
26333,1900,2311,2018,4
26334,1965,2366,2124,1
26335,1904,2390,2013,7
26336,1875,2379,2012,7
26337,1879,2383,2006,7
26338,1911,2386,1987,7
26339,1908,2307,2126,5
26340,1861,2379,2024,7
26341,1909,2383,1991,7
26342,1909,2385,2001,7
26343,1977,2371,2122,1
26344,1935,2241,2042,4
26345,1893,2380,1982,7
26346,1918,2371,2122,7
26347,1865,2370,2039,4
26348,1868,2524,2091,4
26349,1965,2370,2139,1
26350,1887,2380,1991,7
26351,1818,2529,2139,4
26352,1883,2384,1996,7
26353,1948,2277,2258,5
26354,1899,2387,1985,7
26355,1893,2382,1995,7
26356,1883,2382,1982,3
26357,1886,2383,2029,3
26358,1971,2375,2141,1
26359,1968,2373,2114,1
26360,1924,2388,2002,7
26361,1947,2373,2063,7
26362,1922,2391,2053,7
26363,1890,2374,1990,7
26364,1971,2378,2119,1
26365,1962,2377,2119,1
26366,1917,2384,2034,3
26367,1970,2374,2122,1
26368,1879,2381,2007,7
26369,1871,2278,2027,4
26370,1973,2377,2123,1
26371,1903,2390,1988,7
26372,1866,2307,2090,4
26373,1886,2385,1979,7
26374,1967,2367,2132,1
26375,1771,2448,1996,4
26376,1892,2386,2002,3
26377,1978,2373,2114,1
26378,1893,2382,1980,7
26379,1910,2394,2002,7
26380,1852,2358,2045,3
26381,1958,2378,2112,1
26382,1969,2371,2138,1
26383,1910,2387,1971,7
26384,1872,2378,2010,7
26385,1975,2374,2122,1
26386,1892,2387,2022,7
26387,1971,2378,2124,1
26388,1912,2389,1980,7
26389,1899,2383,1985,7
26390,1886,2383,1995,7
26391,1955,2380,2119,1
26392,1845,2536,2054,3
26393,1964,2387,2073,1
26394,1906,2380,1983,7
26395,1903,2381,2020,7
26396,1910,2382,1991,7
26397,1909,2416,2143,4
26398,1840,2333,2002,5
26399,1917,2372,2117,7
26400,1895,2333,2036,4
26401,1907,2380,1982,7
26402,2007,2296,2176,5
26403,1879,2275,2009,4
26404,1893,2387,2028,7
26405,1895,2379,1971,7
26406,1897,2391,2001,3
26407,1905,2386,1963,7
26408,1973,2371,2121,1
26409,1896,2379,1965,7
26410,1966,2381,2075,7
26411,1899,2384,1970,7
26412,1872,2379,1993,7
26413,1900,2386,1976,7
26414,1906,2382,1970,7
26415,1924,2365,2029,1
26416,1911,2387,1972,7
26417,1907,2385,2003,7
26418,1900,2382,1972,7
26419,1904,2385,1989,7
26420,1910,2385,1970,7
26421,2036,2362,2041,7
26422,1970,2369,2123,1
26423,1883,2519,2035,4
26424,1962,2377,2114,1
26425,1913,2281,2021,4
26426,1909,2384,2100,7
26427,1966,2375,2134,1
26428,1985,2374,2120,1
26429,1906,2388,1986,7
26430,1884,2385,1974,7
26431,1957,2379,2107,1
26432,1865,2371,1996,7
26433,1908,2384,1976,7
26434,1887,2369,2024,3
26435,1904,2386,1994,7
26436,1937,2342,2086,2
26437,1939,2383,2103,7
26438,1920,2293,2075,4
26439,1863,2316,1949,6
26440,1971,2374,2117,1
26441,1884,2377,2003,7
26442,1901,2383,2000,7
26443,1973,2378,2123,1
26444,1883,2384,1994,7
26445,1940,2243,2059,4
26446,1915,2258,2059,4
26447,1854,2386,2060,4
26448,1872,2371,1985,3
26449,1978,2376,2126,1
26450,1917,2315,2029,4
26451,1977,2375,2123,1
26452,1910,2381,1985,7
26453,1964,2388,2121,1
26454,1897,2380,2079,7
26455,1882,2387,2048,7
26456,1967,2383,2116,1
26457,1874,2323,2066,4
26458,1973,2380,2103,1
26459,1884,2415,1947,7
26460,1908,2383,1969,7
26461,1911,2387,1978,7
26462,1908,2333,2054,4
26463,1983,2374,2127,1
26464,1856,2335,2173,7
26465,1816,2455,2018,4
26466,1886,2386,1987,7
26467,1964,2373,2135,1
26468,1898,2388,1994,7
26469,1890,2372,1997,7
26470,1972,2389,1998,7
26471,1864,2417,2046,7
26472,1961,2369,2120,1
26473,1962,2383,2107,1
26474,1912,2391,1991,7
26475,1906,2390,1990,7
26476,1884,2287,2002,4
26477,1888,2383,1981,7
26478,1915,2389,1992,7
26479,1892,2377,1997,7
26480,1970,2368,2138,1
26481,1825,2540,2050,4
26482,1907,2379,1991,7
26483,1907,2385,2004,7
26484,1950,2375,2108,1
26485,1886,2381,1998,7
26486,1823,2477,2019,6
26487,1882,2371,2123,7
26488,1881,2380,2001,7
26489,1872,2378,1975,6
26490,1886,2290,2001,4
26491,1971,2367,2139,1
26492,1961,2535,2139,4
26493,1921,2385,1996,7
26494,1891,2381,1970,7
26495,1925,2384,2063,7
26496,1978,2372,2122,1
26497,1918,2390,1982,7
26498,1911,2381,2083,5
26499,1926,2279,2043,4
26500,1891,2374,2008,7
26501,1959,2387,2090,1
26502,1915,2387,2045,3
26503,1927,2383,2063,7
26504,1967,2309,2084,5
26505,1896,2374,2023,7
26506,1898,2374,1999,7
26507,1970,2373,2123,1
26508,1883,2379,1990,7
26509,1834,2358,1995,7
26510,1972,2366,2117,1
26511,1903,2390,2014,3
26512,1879,2381,1990,7
26513,1920,2389,2050,4
26514,1874,2374,2067,7
26515,1907,2379,1990,7
26516,1977,2375,2131,1
26517,1861,2351,2018,4
26518,1966,2380,2115,1
26519,1969,2382,2118,1
26520,1881,2330,2049,4
26521,1821,2393,2039,4
26522,1860,2376,2027,7
26523,1959,2382,2114,1
26524,1905,2383,1987,7
26525,1872,2377,1996,7
26526,1864,2570,2076,4
26527,1905,2278,2113,4
26528,1903,2386,2015,7
26529,1899,2383,1994,7
26530,1900,2387,2026,3
26531,1965,2366,2114,1
26532,1903,2381,2000,7
26533,1913,2391,1998,7
26534,1829,2401,2086,4
26535,1904,2385,1972,7
26536,1858,2501,2044,4
26537,1885,2309,1998,4
26538,1996,2379,2113,4
26539,1806,2525,2035,4
26540,1905,2389,1991,7
26541,1967,2375,2113,1
26542,1947,2379,2093,1
26543,1902,2389,1994,7
26544,1819,2403,2039,4
26545,1925,2375,2103,7
26546,1906,2382,1983,7
26547,1908,2383,1976,7
26548,1951,2371,2122,1
26549,1880,2381,1999,7
26550,1887,2381,1995,7
26551,1876,2377,1970,7
26552,1906,2348,2035,4
26553,1817,2537,2115,4
26554,1874,2378,2004,7
26555,1909,2385,1986,7
26556,1890,2383,1985,7
26557,1941,2385,2084,7
26558,1892,2379,1996,7
26559,1908,2391,1994,7
26560,1881,2379,2040,7
26561,1971,2373,2125,1
26562,1897,2343,2012,4
26563,1911,2389,1961,7
26564,1931,2383,2082,7
26565,1907,2380,1989,7
26566,1951,2384,2125,1
26567,1859,2339,2036,4
26568,1902,2516,2022,4
26569,1963,2517,2090,5
26570,1907,2386,1995,7
26571,1879,2379,1994,7
26572,1967,2375,2125,1
26573,1895,2385,2007,7
26574,1899,2387,1990,7
26575,1882,2380,1993,7
26576,1882,2381,2005,7
26577,1913,2385,1983,7
26578,1906,2389,1994,7
26579,1894,2365,2030,7
26580,1908,2380,2040,7
26581,1915,2417,2051,4
26582,1923,2384,2055,7
26583,1886,2383,2086,7
26584,1971,2380,2112,1
26585,1891,2388,2008,7
26586,1811,2407,2023,4
26587,1885,2382,2072,7
26588,1909,2385,1979,7
26589,1975,2366,2124,1
26590,1874,2383,1986,7
26591,1870,2379,2002,7
26592,1990,2393,2113,4
26593,1907,2392,2006,7
26594,1959,2369,2135,1
26595,1905,2386,1993,7
26596,1905,2389,1988,7
26597,1877,2369,1974,7
26598,1912,2390,1990,7
26599,1913,2385,2000,7
26600,1877,2380,2004,7
26601,1906,2382,1985,7
26602,1912,2300,2058,4
26603,1800,2393,2017,4
26604,1868,2329,1974,4
26605,1961,2380,2108,1
26606,1897,2380,1963,7
26607,1880,2307,1991,4
26608,1961,2386,2087,1
26609,1973,2374,2120,1
26610,1883,2378,2085,7
26611,1890,2265,2056,5
26612,1903,2387,2005,5
26613,1907,2386,1999,7
26614,1933,2261,2106,4
26615,1830,2524,2087,4
26616,1965,2380,2116,1
26617,1903,2383,1984,7
26618,1910,2375,2098,7
26619,1891,2387,2010,7
26620,1898,2389,2084,7
26621,1900,2384,1987,7
26622,1910,2387,1983,7
26623,1900,2383,1990,7
26624,1895,2388,1998,7
26625,1844,2330,2044,4
26626,1929,2394,1998,7
26627,1917,2391,1989,7
26628,1886,2387,2003,7
26629,1849,2459,2038,4
26630,1909,2385,1991,7
26631,1905,2387,1970,7
26632,1907,2269,2052,4
26633,1962,2390,2041,7
26634,1968,2374,2130,1
26635,1965,2380,2118,1
26636,1907,2386,1978,7
26637,1911,2388,1984,7
26638,1845,2355,2139,1
26639,1904,2387,2006,7
26640,1915,2388,1983,7
26641,1869,2387,2092,2
26642,1878,2379,2004,7
26643,1956,2388,2123,4
26644,1970,2376,2117,1
26645,1908,2385,1967,7
26646,1893,2354,1995,7
26647,1862,2337,2184,4
26648,2011,2373,2130,4
26649,1878,2380,2007,7
26650,1918,2287,2033,4
26651,1902,2383,1987,7
26652,1887,2307,2039,4
26653,1909,2379,1976,7
26654,1974,2376,2103,1
26655,1898,2384,1999,7
26656,1904,2383,2026,7
26657,1921,2374,2072,7
26658,1906,2385,1976,7
26659,1958,2380,2109,1
26660,1952,2375,2116,1
26661,1850,2347,2057,4
26662,1920,2378,2085,7
26663,1916,2387,2077,7
26664,1903,2382,2048,7
26665,1898,2383,1990,7
26666,1972,2376,2118,1
26667,1965,2376,2104,1
26668,1904,2388,1979,7
26669,1914,2390,2033,3
26670,1980,2367,2137,1
26671,1873,2378,1995,7
26672,1864,2368,2118,4
26673,1905,2384,1996,7
26674,1962,2374,2124,1
26675,1892,2387,1988,7
26676,1881,2381,1997,7
26677,1803,2502,2131,6
26678,1898,2381,2083,7
26679,1844,2401,2040,4
26680,1903,2384,1979,7
26681,1888,2287,2000,4
26682,1902,2389,2002,7
26683,1896,2388,1980,7
26684,1886,2383,2001,7
26685,1914,2384,2005,7
26686,1893,2388,2003,7
26687,1964,2375,2116,1
26688,1904,2391,2013,7
26689,1925,2380,2074,3
26690,1977,2371,2123,1
26691,1968,2369,2122,1
26692,1916,2505,2062,4
26693,1873,2383,2008,7
26694,1874,2379,1995,7
26695,1902,2385,2004,7
26696,1882,2383,1984,3
26697,1903,2384,2000,3
26698,1901,2371,1985,7
26699,1910,2386,1993,7
26700,1925,2369,2076,3
26701,1912,2385,1970,7
26702,1883,2383,1991,7
26703,1937,2385,1999,7
26704,1861,2387,1954,3
26705,1822,2367,2067,4
26706,1925,2393,2039,7
26707,1891,2384,1962,7
26708,1873,2375,1994,7
26709,1927,2383,2113,7
26710,1842,2550,2086,4
26711,1871,2382,1999,7
26712,1903,2385,2002,7
26713,1812,2551,2113,4
26714,1885,2383,1966,3
26715,1883,2385,1994,7
26716,1903,2382,1995,7
26717,1889,2378,2084,7
26718,1887,2381,1983,7
26719,1975,2381,2111,1
26720,1952,2382,2093,1
26721,1959,2289,2174,1
26722,1968,2377,2113,1
26723,1970,2377,2120,1
26724,1926,2385,2065,7
26725,1988,2363,2131,1
26726,1881,2379,1970,7
26727,1879,2383,2000,7
26728,1911,2378,1992,7
26729,1908,2383,1978,7
26730,1908,2393,1985,7
26731,1923,2383,2061,7
26732,1879,2378,1989,7
26733,1982,2371,2098,3
26734,1972,2378,2115,1
26735,1908,2336,2077,7
26736,1877,2377,1994,7
26737,1912,2387,1995,7
26738,1965,2377,2119,1
26739,1903,2386,2028,4
26740,1867,2388,1991,7
26741,1883,2385,1986,3
26742,1927,2388,1992,7
26743,1920,2369,2046,7
26744,1893,2379,1998,7
26745,1923,2341,2029,2
26746,1925,2406,2011,7
26747,1896,2380,2061,7
26748,1913,2379,2119,7
26749,1912,2311,2031,4
26750,1879,2379,1990,7
26751,1915,2389,2006,7
26752,1964,2373,2121,1
26753,1922,2369,2113,7
26754,1881,2391,2073,4
26755,1912,2320,2039,4
26756,1936,2462,2132,5
26757,1963,2366,2167,1
26758,1964,2379,2118,1
26759,1922,2381,2100,7
26760,1971,2375,2122,1
26761,1898,2383,2090,7
26762,1898,2383,1975,7
26763,1910,2386,1973,7
26764,1931,2375,2122,7
26765,1878,2381,1995,7
26766,1818,2499,2075,4
26767,1911,2387,1990,7
26768,1864,2319,2057,4
26769,1971,2375,2123,1
26770,1892,2380,2125,4
26771,1979,2379,2112,1
26772,1970,2307,2155,1
26773,1926,2409,2082,4
26774,1903,2376,2085,7
26775,1868,2373,1975,7
26776,1762,2485,2043,4
26777,1935,2371,2018,7
26778,1915,2366,2119,7
26779,1977,2370,2125,1
26780,1877,2467,2053,4
26781,1920,2383,2065,7
26782,1956,2377,2110,1
26783,1928,2386,2091,7
26784,1909,2519,1967,4
26785,1848,2320,2041,4
26786,1963,2382,2095,1
26787,1887,2381,2011,7
26788,1899,2389,1981,7
26789,1908,2383,1988,7
26790,1868,2379,1991,7
26791,1925,2375,2109,7
26792,1885,2385,1967,7
26793,1907,2385,1999,7
26794,1854,2362,2092,4
26795,1876,2243,2012,4
26796,1898,2385,1960,7
26797,1901,2381,1973,7
26798,1885,2286,1993,4
26799,1928,2402,2095,4
26800,1961,2371,2133,1
